电锯惊魂4,7.6,4,,2014-03-10 14:51:51
电锯惊魂3,7.8,4,,2014-03-10 14:51:33
电锯惊魂2,8.1,4,,2014-03-10 14:45:45
速度与激情,7.6,4,,2014-03-09 20:04:28
孤儿怨,8.1,4,,2014-03-09 20:03:30
钢铁侠,8.0,4,,2014-03-09 19:57:15
完全家族,4.6,2,,2014-03-09 19:55:53
豚鼠系列之5：下水道的美人鱼,5.9,4,,2014-03-09 19:55:37
电锯惊魂,8.7,5,,2014-03-09 19:55:08
重庆森林,8.7,5,,2014-03-09 19:54:10
蝴蝶效应,8.7,5,,2014-03-09 19:54:05
悲惨世界,8.7,5,,2014-03-09 19:54:00
两小无猜,8.6,5,,2014-03-09 19:53:37
罗生门,8.7,5,,2014-03-09 19:53:05
告白,8.7,5,,2014-03-09 19:52:36
无间道,9.1,5,,2014-03-09 19:52:27
阳光灿烂的日子,8.8,5,,2014-03-09 19:52:23
入殓师,8.8,5,,2014-03-09 19:52:16
七宗罪,8.7,5,,2014-03-09 19:52:03
情书,8.8,5,,2014-03-09 19:51:54
雨人,8.6,5,,2014-03-09 19:51:14
地球上的星星,8.8,5,,2014-03-09 19:48:39
菊次郎的夏天,8.7,5,,2014-03-09 19:48:29
爱在黎明破晓前,8.7,5,,2014-03-09 19:48:23
指环王1：魔戒再现,8.9,5,,2014-03-09 19:48:06
指环王2：双塔奇兵,9.0,5,,2014-03-09 19:48:01
死亡诗社,9.0,5,,2014-03-09 19:47:56
闻香识女人,9.0,5,,2014-03-09 19:47:45
怦然心动,9.0,5,,2014-03-09 19:47:41
当幸福来敲门,9.0,5,,2014-03-09 19:47:36
让子弹飞,8.7,5,,2014-03-09 19:47:32
楚门的世界,9.1,5,,2014-03-09 19:46:57
泰坦尼克号,9.3,5,,2014-03-09 19:46:44
触不可及,9.2,5,,2014-03-09 19:46:28
指环王3：王者无敌,9.1,5,,2014-03-09 19:46:23
忠犬八公的故事,9.3,5,,2014-03-09 19:46:03
放牛班的春天,9.2,5,,2014-03-09 19:45:57
海上钢琴师,9.2,5,,2014-03-09 19:45:48
盗梦空间,9.3,5,,2014-03-09 19:45:38
阿甘正传,9.4,5,,2014-03-09 19:45:24
这个杀手不太冷,9.4,5,,2014-03-09 19:45:01
肖申克的救赎,9.6,5,,2014-03-09 19:44:37
阳光姐妹淘,8.8,5,,2014-03-09 19:43:52
我脑中的橡皮擦,7.8,4,,2014-03-09 19:43:16
不能说的秘密,7.7,5,,2014-03-09 19:42:30
听说,8.1,4,,2014-03-09 19:42:15
初恋这件小事,8.3,4,,2014-03-09 19:40:39
天使爱美丽,8.7,5,,2014-03-09 19:40:14
两小无猜,8.1,5,,2014-03-09 19:39:48
一天,7.8,4,,2014-03-09 19:39:37
大话西游之月光宝盒,8.9,5,,2014-03-09 19:37:37
飞越疯人院,9.0,5,,2014-03-09 19:11:52
唐伯虎点秋香,8.4,4,,2014-03-09 19:08:57
功夫,8.1,4,,2014-03-09 19:08:41
大话西游之大圣娶亲,9.2,5,,2014-03-09 19:08:22
剪刀手爱德华,8.7,5,,2014-03-09 19:08:02
霸王别姬,9.6,5,,2014-03-09 19:05:20
霍比特人1：意外之旅,8.2,5,,2014-03-09 18:56:55
冰川时代4,8.0,4,,2014-03-09 18:56:02
冰川时代3,8.2,4,,2014-03-09 18:55:53
冰川时代2：融冰之灾,8.0,3,,2014-03-09 18:55:43
冰川时代,8.5,5,,2014-03-09 18:55:28
千与千寻,9.3,5,,2014-03-09 18:55:07
再见我们的幼儿园,8.7,5,,2014-03-09 18:54:48
僵尸新娘,8.2,5,,2014-03-09 18:54:43
你看起来好像很好吃,8.8,5,,2014-03-09 18:54:23
V字仇杀队,8.8,5,,2014-03-09 18:54:03
国王的演讲,8.3,4,,2014-03-09 18:53:51
两杆大烟枪,9.1,5,,2014-03-09 18:53:29
低俗小说,8.8,5,,2014-03-09 18:53:18
上帝之城,8.9,5,,2014-03-09 18:53:05
沉默的羔羊,8.8,5,,2014-03-09 18:52:26
冰雪奇缘,8.3,5,,2014-03-09 18:51:37
北京遇上西雅图,7.4,4,,2013-07-17 19:49:31
人再囧途之泰囧,7.4,4,,2013-07-17 19:49:05
三傻大闹宝莱坞,9.2,5,,2013-07-17 19:48:46
中国合伙人,7.6,4,不错的励志电影,2013-07-17 19:48:27
天台爱情,6.8,4,有点虎头蛇尾的感觉吧，结尾比较坑，音乐不错,2013-07-17 19:47:43
少年派的奇幻漂流,9.0,4,其实还有很多瑕疵的，但总体还不错啦，值得一看！,2012-11-26 22:44:54
